item_pack_name_0	ลดราคาบูสเตอร์: แพ็กอาหารแมว!
unlock_popup_message_150	<flash>คุณได้ ★ ขั้นที่ 10!</flash><br>ลำดับขั้นใหม่ของคุณ<br>จะปรากฏบนบัตรสมาชิกสมาคมนายทหาร<br>เมื่อผ่านด่านขั้นที่ 10 จะมีสัญลักษณ์ ★ สีชมพูกำกับ
unlock_popup_message_151	<flash>คุณได้ ★ ขั้นที่ 11!</flash><br>ลำดับขั้นใหม่ของคุณ<br>จะปรากฏบนบัตรสมาชิกสมาคมนายทหาร<br>เมื่อผ่านด่านขั้นที่ 11 จะมีสัญลักษณ์ ★ สีชมพูกำกับ
unlock_popup_message_152	<flash>คุณได้ ★ ขั้นที่ 12!</flash><br>ลำดับขั้นใหม่ของคุณ<br>จะปรากฏบนบัตรสมาชิกสมาคมนายทหาร<br>เมื่อผ่านด่านขั้นที่ 12 จะมีสัญลักษณ์ ★ สีชมพูกำกับ
autoSave_txt7	แสดงรหัส
item_pack_name_85	ลดราคารอบสอง
item_pack_name_86	ลดราคาแชมเปี้ยน
mission_receive_bulk_not_part	<color=255,255,0>จำนวนไอเทมถึงขีดจำกัด</color><br>จะไม่ได้รับไอเทมที่เกินจำนวนที่จำกัด<br>รับรางวัลและจบภารกิจหรือไม่?
SpecialRuleExplanation006	【ลดราคาพิเศษ】<br>สามารถใช้ยูนิตที่หายากเป็นพิเศษได้แล้ว<br>ลดราคา 30% พร้อมคูลดาวน์เร็วขึ้นอีก 30%
SpecialRuleName006	ลดราคาพิเศษ
equipment_attribute_common	ศัตรูมีคุณสมบัติ
equipment_filteringMiss	<color=255,255,0>ไม่พบลูกแก้วพรสวรรค์<br>ที่ตรงกับเงื่อนไขของตัวกรอง</color>
gamatoto_shortcut_error	<color=255,255,0>เพื่อปลดล็อกการสำรวจของกามาโตโต้<br>อันดับแรกคุณต้องเคลียร์<br>จักรวรรดิแมวบทที่ 1 ด่าน "กรีซ"</color>
item_pack_name_87	ซื้อแพ็กตั๋วฉลอง 100 ล. ดาวน์โหลด
item_pack_name_88	
potential_skill_name67	ระเบิด
slot_SNS_006	ฉันได้อาหารแมว %d กระป๋องจากสล็อตแมวป่า IIใน #TheBattleCats!<br><br>#BattleCats
SpecialRuleExplanation007	【เพิ่มหนึ่งอูเบอร์】<br>ใช้อูเบอร์แรร์<br>สองยูนิตได้พร้อมกัน
SpecialRuleName007	เพิ่มหนึ่งอูเบอร์
unlock_popup_message_153	<flash>พรสวรรค์แมววาลคีรีศักดิ์สิทธิ์ปลดล็อกแล้ว!</flash><br>เมื่อเคลียร์ด่านบททดสอบสำเร็จ พลังใหม่ก็ถูกปลุกขึ้น<br>วิวัฒน์สู่ร่างจริงและไปให้ถึงเลเวล 30<br>ปลดล็อก/เสริมแกร่งความสามารถได้ที่เมนูอัปเกรด
unlock_popup_message_154	<flash>พรสวรรค์แมวบาฮามุตปลุกพลังปลดล็อกแล้ว!</flash><br>เมื่อเคลียร์ด่านบททดสอบสำเร็จ พลังใหม่ก็ถูกปลุกขึ้น<br>วิวัฒน์สู่ร่างจริงและไปให้ถึงเลเวล 30<br>ปลดล็อก/เสริมแกร่งความสามารถได้ที่เมนูอัปเกรด
assault_skip_battle_result	【รู้สึกดีขึ้นเล็กน้อย...】<br><flash>ได้โอกาสเคลียร์คืนมาหนึ่งครั้ง!</flash><br>กำลังกลับไปที่หน้าเลือกด่าน<br>
assault_skip_battle_skip	【รู้สึกดีขึ้นเล็กน้อย...】<br><flash>ได้โอกาสเคลียร์คืนมาหนึ่งครั้ง!</flash><br>เล่นด่านนี้อีกครั้งได้ตลอด!<br>
BonusExplanationLabel000	【คะแนนโบนัส: ลดทอน】<br> ลดทอนการโจมตีของศัตรู<br>※ ได้คะแนนเพิ่มขึ้นจากแมวที่โจมตีศัตรูได้แค่ไม่กี่ประเภท<br>ดูรายละเอียดเพิ่มเติมที่ "สังเวียนโชคชะตาคืออะไร" มุมซ้ายล่างของเมนู
BonusNameLabel000	ลดทอน
gama_collabo_04_charatext	
gama_collabo_04_name	
gama_collabo_04_popup	
item_pack_name_89	ซื้อ: ตั๋วแพลตินัมเบิ้ลสอง ตอนที่ 1
item_pack_name_90	ซื้อ: ตั๋วแพลตินัมเบิ้ลสอง ตอนที่ 2
leadershipreturn_pop1	หนีจากการต่อสู้มาหรือเปล่า?<br><color=255,255,0>พลังงานที่ใช้จะถูกกู้กลับมา</color>
leadershipreturn_pop2	เล่นต่อใช้ไม่ได้กับด่านนี้<br>พลังงานที่ใช้จะถูกกู้กลับมา
leadershipreturn_pop3	พลังงานที่ใช้ในด่านนี้<br>จะถูกกู้คืนกลับมาหลังจากพ่ายแพ้หรือหนีออกมา<color=255,255,0>พลังงานที่ใช้ในด่านพิเศษจะไม่ถูกกู้คืน</color>
leadershipreturn_pop4	พลังงานที่ใช้ในด่านนี้<br>จะถูกกู้คืนกลับมาหลังจากพ่ายแพ้หรือหนีออกมา
map_minutes_empty	【ไม่มีพลังงาน... ไปต่อไม่ได้...】<br>จะใช้วิตาเมี้ยว A ${itemNum} ขวดหรือไม่?<br>โอกาสเคลียร์จะถูกกู้คืนมาหนึ่งครั้ง<br><color=255,255,0>โอกาสเคลียร์คงเหลือ: 0/${countNum}（โอกาสเคลียร์จะถูกกู้คืนมาในอีก ${minutes1} นาที)</color>
receive_item_popup_annotation_1	※ หีบสมบัติจะถูกส่งไปที่ตู้เย็นลูกแก้วพรสวรรค์
SpecialRuleExplanation008	【ปืนใหญ่เมกะแมว】<br>พลังปืนใหญ่แมวเพิ่มขึ้น 100 เท่า!<br>※ ไม่มีผลต่อพลังโจมตีของเอฟเฟกต์พิเศษของปืนใหญ่ เช่น สายฟ้าฟาด
